# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-315.0,316,394.282959
-107.0,108,394.437161
-155.0,156,394.664848
-125.0,126,394.849306
-169.0,170,395.097644
-211.0,212,395.608746
-131.0,132,395.809266
-184.0,185,396.087859
-193.0,194,396.383902
-199.0,200,396.690205
-153.0,154,396.915637
-158.0,159,397.344922
-128.0,129,397.512755
-132.0,133,397.671424
-160.0,161,397.869977
-108.0,109,398.01466
-144.0,145,398.20962
-155.0,156,398.393681
-217.0,218,398.816553
-146.0,147,399.011522
-187.0,188,399.275266
-157.0,158,399.491993
-112.0,113,399.64554
-168.0,169,399.910665
-125.0,126,400.110922
-228.0,229,400.586787
-156.0,157,400.798098
-161.0,162,401.020395
-131.0,132,401.20193
-147.0,148,401.394696
-171.0,172,401.563862
-140.0,141,401.792563
-329.0,330,402.053319
-252.0,253,402.249091
-165.0,166,402.381118
-138.0,139,402.492964
-189.0,190,402.75106
-141.0,142,402.86903
-142.0,143,402.992331
-135.0,136,403.107941
-122.0,123,403.213936
-217.0,218,403.411263
-161.0,162,403.686888
-158.0,159,403.8271
-124.0,125,403.938177
-118.0,119,404.035924
-189.0,190,404.199117
-161.0,162,404.331588
-186.0,187,404.490524
-119.0,120,404.708716
-116.0,117,404.807699
-147.0,148,404.932061
-138.0,139,405.046064
-123.0,124,405.14394
-114.0,115,405.243622
-139.0,140,405.361508
-122.0,123,405.480625
-172.0,173,405.865616
-133.0,134,406.027273
-148.0,149,406.230532
-178.0,179,406.497213
-130.0,131,406.656781
-137.0,138,406.823676
-152.0,153,407.010272
-123.0,124,407.323332
-149.0,150,407.503584
-153.0,154,407.693654
-129.0,130,407.848007
-138.0,139,408.014294
-498.0,499,408.765111
-133.0,134,408.930622
-120.0,121,409.078551
-139.0,140,409.241983
-133.0,134,409.407954
-123.0,124,409.527626
-162.0,163,409.672745
-141.0,142,409.912337
-149.0,150,410.043496
-185.0,186,410.206895
-115.0,116,410.307711
-118.0,119,410.407957
-143.0,144,410.529582
-143.0,144,410.646276
-140.0,141,410.871027
-123.0,124,410.968382
-148.0,149,411.090091
-123.0,124,411.195274
-110.0,111,411.293
-113.0,114,411.391699
-135.0,136,411.508488
-149.0,150,411.62932
-150.0,151,411.863574
-109.0,110,411.95274
-133.0,134,412.062174
-126.0,127,412.165957
-110.0,111,412.259644
-128.0,129,412.373289
-151.0,152,412.509198
-136.0,137,412.625201
-122.0,123,412.839665
-147.0,148,412.964771
-141.0,142,413.092666
-185.0,186,413.248795
-139.0,140,413.363344
-160.0,161,413.495762
-120.0,121,413.581337
-171.0,172,413.814491
-165.0,166,413.932024
-124.0,125,414.023263
-142.0,143,414.125764
-119.0,120,414.222143
-334.0,335,414.46827
-128.0,129,414.660967
-124.0,125,414.752307
-158.0,159,414.870006
-147.0,148,414.988873
-122.0,123,415.080154
-119.0,120,415.172641
-115.0,116,415.2587
-115.0,116,415.341304
-124.0,125,415.528484
-111.0,112,415.606823
-150.0,151,415.713248
-114.0,115,415.794925
-120.0,121,415.885231
-128.0,129,415.978062
-101.0,102,416.050573
-141.0,142,416.154779
-137.0,138,416.350899
-117.0,118,416.431435
-168.0,169,416.550963
-143.0,144,416.657301
-144.0,145,416.765141
-159.0,160,416.883001
-143.0,144,416.995658
-109.0,110,417.189849
-107.0,108,417.2727
-102.0,103,417.352769
-132.0,133,417.459769
-135.0,136,417.579696
-128.0,129,417.692025
-123.0,124,417.79936
-120.0,121,417.905776
-132.0,133,418.123697
-150.0,151,418.24333
-133.0,134,418.35258
-112.0,113,418.446585
-155.0,156,418.579575
-119.0,120,418.680817
-235.0,236,418.867165
-131.0,132,419.082441
-123.0,124,419.181624
-131.0,132,419.28685
-100.0,101,419.364865
-133.0,134,419.471702
-175.0,176,419.608927
-114.0,115,419.697667
-147.0,148,419.812311
-158.0,159,420.058063
-189.0,190,420.204671
-117.0,118,420.292975
-115.0,116,420.379885
-100.0,101,420.466796
-94.0,95,420.566847
-125.0,126,420.691339
-256.0,257,421.075317
-115.0,116,421.193012
-181.0,182,421.384175
-142.0,143,421.647867
-121.0,122,421.901327
-122.0,123,422.152322
-294.0,295,422.942097
-146.0,147,423.276345
-189.0,190,423.632779
-112.0,113,423.875896
-153.0,154,424.185996
-118.0,119,424.419123
-111.0,112,424.691638
-141.0,142,425.283018
-114.0,115,425.511416
-189.0,190,425.792378
-340.0,341,426.376075
-136.0,137,426.654897
-120.0,121,426.871446
-112.0,113,427.15466
-125.0,126,427.304083
-278.0,279,427.64949
-167.0,168,427.853996
-119.0,120,428.000859
-140.0,141,428.165982
-116.0,117,428.298077
-100.0,101,428.56961
-124.0,125,428.708115
-118.0,119,428.843682
-104.0,105,428.957098
-145.0,146,429.125975
-160.0,161,429.320595
-131.0,132,429.467104
-108.0,109,429.552964
-107.0,108,429.736078
-125.0,126,429.830016
-118.0,119,429.916206
-114.0,115,429.999205
-107.0,108,430.076534
-203.0,204,430.228756
-143.0,144,430.341563
-242.0,243,430.651539
-107.0,108,430.732557
-121.0,122,430.82189
-114.0,115,430.906395
-94.0,95,430.975706
-112.0,113,431.060211
-162.0,163,431.186679
-135.0,136,431.296674
-141.0,142,431.54241
-154.0,155,431.688643
-107.0,108,431.776678
-108.0,109,431.85104
-106.0,107,431.93207
-96.0,97,432.003284
-100.0,101,432.07277
-109.0,110,432.149637
-118.0,119,432.234742
-133.0,134,432.432723
-136.0,137,432.53216
-143.0,144,432.635563
-148.0,149,432.742754
-135.0,136,432.840953
-110.0,111,432.920927
-164.0,165,433.040524
-133.0,134,433.136621
-146.0,147,433.337965
-112.0,113,433.418281
-133.0,134,433.515291
-129.0,130,433.609804
-110.0,111,433.68126
-120.0,121,433.761297
-101.0,102,433.826943
-97.0,98,433.890622
-111.0,112,434.067065
-105.0,106,434.139968
-148.0,149,434.248339
-113.0,114,434.313708
-102.0,103,434.379158
-92.0,93,434.438124
-298.0,299,434.634728
-125.0,126,434.712474
-138.0,139,434.90622
-115.0,116,434.985523
-150.0,151,435.079544
-244.0,245,435.242515
-148.0,149,435.331004
-108.0,109,435.400506
-126.0,127,435.588469
-100.0,101,435.652855
-147.0,148,435.746875
-109.0,110,435.82303
-109.0,110,435.907552
-97.0,98,435.983713
-154.0,155,436.123813
-107.0,108,436.227741
-113.0,114,436.338046
-144.0,145,436.610989
-149.0,150,436.746806
-113.0,114,436.848007
-152.0,153,436.976385
-106.0,107,437.058305
-118.0,119,437.154938
-101.0,102,437.244056
-113.0,114,437.357025
