# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
18.0,18,79.271008
12.0,12,79.304219
14.0,14,79.344087
39.0,39,79.449502
20.0,20,79.505704
13.0,13,79.542162
12.0,12,79.574956
48.0,48,79.71238
16.0,16,79.759418
18.0,18,79.822812
11.0,11,79.856156
16.0,16,79.896293
12.0,12,79.926105
23.0,23,79.981666
20.0,20,80.02881
16.0,16,80.068146
12.0,12,80.097439
27.0,27,80.164487
15.0,15,80.201123
15.0,15,80.239955
12.0,12,80.26943
16.0,16,80.309835
16.0,16,80.349232
34.0,34,80.435112
20.0,20,80.485372
30.0,30,80.559865
16.0,16,80.599682
14.0,14,80.633842
16.0,16,80.672769
17.0,17,80.714978
15.0,15,80.751955
30.0,30,80.824155
12.0,12,80.854384
14.0,14,80.89614
25.0,25,80.959839
11.0,11,80.986573
27.0,27,81.056441
21.0,21,81.110834
55.0,55,81.245
18.0,18,81.289119
13.0,13,81.321942
13.0,13,81.35599
11.0,11,81.397732
15.0,15,81.446816
21.0,21,81.518167
13.0,13,81.556136
16.0,16,81.609607
46.0,46,81.768821
21.0,21,81.832282
14.0,14,81.867101
18.0,18,81.911476
20.0,20,81.969017
19.0,19,82.021203
14.0,14,82.056099
14.0,14,82.093311
13.0,13,82.126123
68.0,68,82.295165
25.0,25,82.356199
10.0,10,82.381292
17.0,17,82.423734
18.0,18,82.468112
14.0,14,82.505308
12.0,12,82.542603
15.0,15,82.593721
11.0,11,82.629747
30.0,30,82.711926
20.0,20,82.768293
19.0,19,82.82373
15.0,15,82.864606
20.0,20,82.924473
25.0,25,82.996642
24.0,24,83.069363
