# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,94.85042
-200,200,94.911624
-200,200,94.972955
-209,200,95.034244
-200,200,95.095595
-200,200,95.157034
-200,200,95.21805
-200,200,95.27941
-200,200,95.502205
-200,200,95.562134
-200,200,95.622901
-200,200,95.683722
-200,200,95.744589
-200,200,95.805457
-200,200,95.867091
-200,200,95.927537
-200,200,95.986301
-200,200,96.045013
-200,200,96.103632
-200,200,96.324806
-200,200,96.384878
-200,200,96.445709
-200,200,96.506033
-200,200,96.566371
-200,200,96.62756
-200,200,96.688656
-209,200,96.749687
-200,200,96.810481
-200,200,96.871379
-200,200,97.097064
-200,200,97.157267
-200,200,97.218431
-200,200,97.279228
-200,200,97.339872
-200,200,97.400471
-200,200,97.461123
-200,200,97.522114
-200,200,97.582595
-200,200,97.64327
-200,200,97.865911
-200,200,97.925766
-200,200,97.986194
-200,200,98.047019
-200,200,98.107403
-200,200,98.167936
-200,200,98.228376
-200,200,98.289266
-200,200,98.349847
-200,200,98.410485
-200,200,98.632528
-200,200,98.691671
-200,200,98.752259
-200,200,98.812668
-200,200,98.873337
-200,200,98.933882
-209,200,98.994612
-200,200,99.055252
-200,200,99.115483
-200,200,99.176568
-200,200,99.236082
-200,200,99.457284
-200,200,99.516492
-200,200,99.576126
-200,200,99.636559
-200,200,99.697159
-200,200,99.758351
-200,200,99.819274
-200,200,99.87995
-200,200,99.940507
-200,200,100.001337
-200,200,100.223672
-200,200,100.283352
-200,200,100.34419
-200,200,100.405173
-209,200,100.465955
-200,200,100.526465
-200,200,100.586936
-200,200,100.647536
-200,200,100.707783
-200,200,100.76841
-200,200,100.991497
-200,200,101.050757
-200,200,101.111652
-200,200,101.17204
-200,200,101.232215
-200,200,101.292739
-200,200,101.353144
-200,200,101.413761
-200,200,101.474782
-200,200,101.535722
-200,200,101.758079
-209,200,101.817875
-200,200,101.879129
-200,200,101.93891
-200,200,101.998921
-200,200,102.059747
-200,200,102.120515
-200,200,102.180854
-200,200,102.239822
-200,200,102.30045
-200,200,102.361069
-200,200,102.581783
-200,200,102.64191
-200,200,102.702601
-200,200,102.763245
-200,200,102.823708
-200,200,102.884529
-200,200,102.945212
-200,200,103.005862
-200,200,103.066226
-200,200,103.126937
-200,200,103.348095
-200,200,103.407964
-200,200,103.468557
-200,200,103.529337
-200,200,103.589944
-200,200,103.650414
-200,200,103.710841
-200,200,103.771415
-200,200,103.831827
-200,200,103.892465
-200,200,104.114482
-200,200,104.174727
-200,200,104.235482
-200,200,104.29619
-200,200,104.356686
-209,200,104.417412
-200,200,104.478121
-200,200,104.538733
-200,200,104.599395
-200,200,104.660051
-200,200,104.882784
-200,200,104.943352
-200,200,105.003905
-200,200,105.064492
-200,200,105.125284
-200,200,105.186113
-200,200,105.246705
-200,200,105.307474
-200,200,105.367784
-200,200,105.428346
-200,200,105.489044
-200,200,105.713444
-200,200,105.774148
-200,200,105.835268
-200,200,105.896218
-200,200,105.957126
-200,200,106.018157
-200,200,106.078849
-200,200,106.140614
-200,200,106.201356
-200,200,106.262419
-200,200,106.484731
-200,200,106.545212
-200,200,106.60638
-209,200,106.667471
-200,200,106.728002
-200,200,106.787833
-200,200,106.848706
-200,200,106.908851
-200,200,106.968341
-200,200,107.029701
-200,200,107.251573
-200,200,107.309006
-200,200,107.368686
-200,200,107.429186
-200,200,107.489472
-200,200,107.550044
-200,200,107.610482
-200,200,107.671042
